id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,dum1,event_name,event_url,fccs_number,owner,provincename,server,sf_event_guid,sf_server,sf_stream_name,stream_name,timezone,veg
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807100000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807110000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807120000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807130000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807140000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807150000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807160000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807170000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807180000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556812623689360,SF11E2636553,35.985,-81.222,RX,2239.91999444,201807190000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,188809722954.11508,210.80218100000005,248.74657100000002,2201.6346139999996,41450.341005,113.64728100000002,57.784708999999985,36.673407,25.028918000000004,527.1802879999999,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807100000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807110000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807120000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807130000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807140000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807150000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807160000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807170000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807180000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453556912623689360,SF11E2636553,35.991,-81.241,RX,1866.59999537,201807190000-04:00,0.0,10.0,NC,,USA,37003,2810015000,0.6,0.9,1.5,0.4,0.0,0.0,3.78,0.12,1.0,0.9,0.03,10.0,12.0,12.0,22.0,130.0,150.0,10.2146763519,0.890377083228,0.29701108799,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,154967902171.01193,175.66848499999995,207.28881,1834.695509,34541.95084699999,94.70607499999997,48.15391699999999,30.56118,20.857442999999996,439.316895,13.68,,,http://128.208.123.111/smartfire/events/7bb74164-3498-4dae-9d14-2d255dfc17b8,275,,,,7bb74164-3498-4dae-9d14-2d255dfc17b8,128.208.123.111,realtime,,-5.0,Chestnut oak - White oak - Red oak forest
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807100000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807110000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807120000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807130000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807140000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807150000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807160000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807170000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807180000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557012623689360,SF11E2636662,26.671,-81.471,RX,33.9999999155,201807190000-04:00,0.0,10.0,FL,,USA,12051,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,286579246.753769,1.5409819999999999,1.8183620000000003,16.393879,287.558277,0.8381969999999999,0.39237399999999995,0.272335,0.17477299999999996,3.9149209999999997,0.0,,,http://128.208.123.111/smartfire/events/c3002c82-52f3-45cc-9beb-8710b6d8264b,0,,,,c3002c82-52f3-45cc-9beb-8710b6d8264b,128.208.123.111,realtime,,-5.0,Default Unknown Fuel Type
SF11C453557312623689360,SF11E2636313,33.702,-95.969,RX,373.999999072,201807100000-05:00,0.0,10.0,TX,,USA,48147,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,6981190723.868025,18.285666999999997,21.577084,196.32116200000002,3320.022997000001,9.990423000000002,4.476579,3.257054,2.025095,46.82021399999999,0.0,,,http://128.208.123.111/smartfire/events/8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,0,,,,8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,128.208.123.111,realtime,,-6.0,Default Unknown Fuel Type
SF11C453557312623689360,SF11E2636313,33.702,-95.969,RX,373.999999072,201807110000-05:00,0.0,10.0,TX,,USA,48147,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,6981190723.868025,18.285666999999997,21.577084,196.32116200000002,3320.022997000001,9.990423000000002,4.476579,3.257054,2.025095,46.82021399999999,0.0,,,http://128.208.123.111/smartfire/events/8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,0,,,,8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,128.208.123.111,realtime,,-6.0,Default Unknown Fuel Type
SF11C453557312623689360,SF11E2636313,33.702,-95.969,RX,373.999999072,201807120000-05:00,0.0,10.0,TX,,USA,48147,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,6981190723.868025,18.285666999999997,21.577084,196.32116200000002,3320.022997000001,9.990423000000002,4.476579,3.257054,2.025095,46.82021399999999,0.0,,,http://128.208.123.111/smartfire/events/8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,0,,,,8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,128.208.123.111,realtime,,-6.0,Default Unknown Fuel Type
SF11C453557312623689360,SF11E2636313,33.702,-95.969,RX,373.999999072,201807130000-05:00,0.0,10.0,TX,,USA,48147,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,20,5,8,6981190723.868025,18.285666999999997,21.577084,196.32116200000002,3320.022997000001,9.990423000000002,4.476579,3.257054,2.025095,46.82021399999999,0.0,,,http://128.208.123.111/smartfire/events/8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,0,,,,8e59d4a3-78d3-46bf-8e17-588af4fb2ee7,128.208.123.111,realtime,,-6.0,Default Unknown Fuel Type
